X,Y,fid,CLAVE,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POBTOT,Clasifica,POBFEM,POBMAS,POB0_14,POB15_64,POB65_MAS,VIVTOT,CVEGEO_L,Pob_001,FID_1,Shape__,CLAVE_1,ENTIDAD_1,NOM_ENT_1,MUN_1,NOM_MUN_1,LOC_1,NOM_LOC_1,POBTOT_1,Clasific_1,POBFEM_1,POBMAS_1,POB0_14_15,POB15_6_65,POB65_MA_1,VIVTOT_1,CVEGEO_L_1,Pob_0012,Tipo_A,REGION,Sistema_C,UGA,LATITUD,LONGITUD,icon_url
-110.034325832371,23.2568458331687,"1505",30032115,3,Baja California Sur,"003",La Paz,"2115",Las Vinoramitas,"3","5",*,*,*,*,*,"1","30032115","3",1506,Point ZM,30032115,3,Baja California Sur,3,La Paz,2115,Las Vinoramitas,3,5,0,0,0,0,0,1,30032115,3,Rancho,13,,38,23.2568458332,-110.034325832,./0.png
-110.154458889166,23.2785350005899,"1506",30032118,3,Baja California Sur,"003",La Paz,"2118",Rancho Nuevo,"16","5","8","8","0","4","12","36","30032118","16",1507,Point ZM,30032118,3,Baja California Sur,3,La Paz,2118,Rancho Nuevo,16,5,8,8,0,4,12,36,30032118,16,Rancho,13,,32,23.2785350006,-110.154458889,./0.png
-110.121844166675,23.1266480550637,"1507",30032119,3,Baja California Sur,"003",La Paz,"2119",Punta Ballena,"2","5",*,*,*,*,*,"1","30032119","2",1508,Point ZM,30032119,3,Baja California Sur,3,La Paz,2119,Punta Ballena,2,5,0,0,0,0,0,1,30032119,2,Rancho,13,,38,23.1266480551,-110.121844167,./0.png
-109.946087222048,23.9630805554233,"1508",30032123,3,Baja California Sur,"003",La Paz,"2123",San Rafael,"3","5",*,*,*,*,*,"2","30032123","3",1509,Point ZM,30032123,3,Baja California Sur,3,La Paz,2123,San Rafael,3,5,0,0,0,0,0,2,30032123,3,Rancho,11,,41,23.9630805554,-109.946087222,./0.png
-109.992508056002,23.9573111113188,"1509",30032124,3,Baja California Sur,"003",La Paz,"2124",Los Vergelitos,"10","5","6","4","4","5","1","3","30032124","10",1510,Point ZM,30032124,3,Baja California Sur,3,La Paz,2124,Los Vergelitos,10,5,6,4,4,5,1,3,30032124,10,Rancho,11,,41,23.9573111113,-109.992508056,./0.png
-110.322805832923,23.5612022223048,"1510",30032125,3,Baja California Sur,"003",La Paz,"2125",Agua Blanca,"4","5",*,*,*,*,*,"1","30032125","4",1511,Point ZM,30032125,3,Baja California Sur,3,La Paz,2125,Agua Blanca,4,5,0,0,0,0,0,1,30032125,4,Rancho,13,,32,23.5612022223,-110.322805833,./0.png
-109.994689721353,23.6987258337303,"1511",30032126,3,Baja California Sur,"003",La Paz,"2126",La Palmilla,"2","5",*,*,*,*,*,"1","30032126","2",1512,Point ZM,30032126,3,Baja California Sur,3,La Paz,2126,La Palmilla,2,5,0,0,0,0,0,1,30032126,2,Rancho,14,,35,23.6987258337,-109.994689721,./0.png
-110.350208333048,24.1062969446484,"1512",30032134,3,Baja California Sur,"003",La Paz,"2134",La Florida,"6","5",*,*,*,*,*,"2","30032134","6",1513,Point ZM,30032134,3,Baja California Sur,3,La Paz,2134,La Florida,6,5,0,0,0,0,0,2,30032134,6,Rancho,2,,41,24.1062969446,-110.350208333,./0.png
-110.343669444289,24.1032875001181,"1513",30032136,3,Baja California Sur,"003",La Paz,"2136",San Joaquín,"10","5",*,*,*,*,*,"2","30032136","10",1514,Point ZM,30032136,3,Baja California Sur,3,La Paz,2136,San Joaquín,10,5,0,0,0,0,0,2,30032136,10,Rancho,2,,41,24.1032875001,-110.343669444,./0.png
-110.37183722251,24.0660800001919,"1514",30032138,3,Baja California Sur,"003",La Paz,"2138",Ex-Hacienda el Centenario,"2","5",*,*,*,*,*,"1","30032138","2",1515,Point ZM,30032138,3,Baja California Sur,3,La Paz,2138,Ex-Hacienda el Centenario,2,5,0,0,0,0,0,1,30032138,2,Rancho,2,,41,24.0660800002,-110.371837223,./0.png
-110.368661388113,24.0440461109393,"1515",30032139,3,Baja California Sur,"003",La Paz,"2139",El Ojeda,"2","5",*,*,*,*,*,"1","30032139","2",1516,Point ZM,30032139,3,Baja California Sur,3,La Paz,2139,El Ojeda,2,5,0,0,0,0,0,1,30032139,2,Rancho,2,,41,24.0440461109,-110.368661388,./0.png
-110.005673888839,23.9787202775188,"1516",30032147,3,Baja California Sur,"003",La Paz,"2147",Santa Rosa,"20","4","10","10","3","15","2","7","30032147","20",1517,Point ZM,30032147,3,Baja California Sur,3,La Paz,2147,Santa Rosa,20,4,10,10,3,15,2,7,30032147,20,Comunidad,11,,41,23.9787202775,-110.005673889,./1.png
-110.004174721686,23.974899166963,"1517",30032148,3,Baja California Sur,"003",La Paz,"2148",Santa Rita,"10","5","4","6","1","9","0","4","30032148","10",1518,Point ZM,30032148,3,Baja California Sur,3,La Paz,2148,Santa Rita,10,5,4,6,1,9,0,4,30032148,10,Rancho,11,,41,23.974899167,-110.004174722,./0.png
-110.413963332342,24.0704336110224,"1518",30032161,3,Baja California Sur,"003",La Paz,"2161",El Bethel,"28","4","10","18","4","24","0","9","30032161","28",1519,Point ZM,30032161,3,Baja California Sur,3,La Paz,2161,El Bethel,28,4,10,18,4,24,0,9,30032161,28,Comunidad,2,,41,24.070433611,-110.413963332,./1.png
-110.399041111858,24.0777105562972,"1519",30032167,3,Baja California Sur,"003",La Paz,"2167",Santa Eduwiges,"1","5",*,*,*,*,*,"1","30032167","1",1520,Point ZM,30032167,3,Baja California Sur,3,La Paz,2167,Santa Eduwiges,1,5,0,0,0,0,0,1,30032167,1,Rancho,2,,41,24.0777105563,-110.399041112,./0.png
-110.389023610351,24.0840027781058,"1520",30032171,3,Baja California Sur,"003",La Paz,"2171",El Oká,"3","5",*,*,*,*,*,"2","30032171","3",1521,Point ZM,30032171,3,Baja California Sur,3,La Paz,2171,El Oká,3,5,0,0,0,0,0,2,30032171,3,Rancho,2,,41,24.0840027781,-110.38902361,./0.png
-110.397857221833,24.0711258335903,"1521",30032174,3,Baja California Sur,"003",La Paz,"2174",San Juan,"13","5","7","6","5","7","1","3","30032174","13",1522,Point ZM,30032174,3,Baja California Sur,3,La Paz,2174,San Juan,13,5,7,6,5,7,1,3,30032174,13,Rancho,2,,41,24.0711258336,-110.397857222,./0.png
-110.411087222198,24.0633122223812,"1522",30032180,3,Baja California Sur,"003",La Paz,"2180",San Fernando,"4","5",*,*,*,*,*,"4","30032180","4",1523,Point ZM,30032180,3,Baja California Sur,3,La Paz,2180,San Fernando,4,5,0,0,0,0,0,4,30032180,4,Rancho,2,,41,24.0633122224,-110.411087222,./0.png
-110.4030191676,24.0620272224784,"1523",30032183,3,Baja California Sur,"003",La Paz,"2183",Ninguno,"31","4","11","20","10","21","0","17","30032183","31",1524,Point ZM,30032183,3,Baja California Sur,3,La Paz,2183,Ninguno,31,4,11,20,10,21,0,17,30032183,31,Comunidad,2,,41,24.0620272225,-110.403019168,./1.png
-110.369821944327,24.0386191664414,"1524",30032187,3,Baja California Sur,"003",La Paz,"2187",El Sufrido,"1","5",*,*,*,*,*,"1","30032187","1",1525,Point ZM,30032187,3,Baja California Sur,3,La Paz,2187,El Sufrido,1,5,0,0,0,0,0,1,30032187,1,Rancho,2,,41,24.0386191664,-110.369821944,./0.png
-110.261555833135,24.186348056018,"1525",30032189,3,Baja California Sur,"003",La Paz,"2189",Laguna Seca [Fraccionamiento],"1","5",*,*,*,*,*,"2","30032189","1",1526,Point ZM,30032189,3,Baja California Sur,3,La Paz,2189,Laguna Seca [Fraccionamiento],1,5,0,0,0,0,0,2,30032189,1,Rancho,2,,41,24.186348056,-110.261555833,./0.png
-110.229343333328,24.0863852773587,"1526",30032195,3,Baja California Sur,"003",La Paz,"2195",El Cachanilla,"5","5",*,*,*,*,*,"1","30032195","5",1527,Point ZM,30032195,3,Baja California Sur,3,La Paz,2195,El Cachanilla,5,5,0,0,0,0,0,1,30032195,5,Rancho,2,,41,24.0863852774,-110.229343333,./0.png
-110.262345278712,24.0624213890359,"1527",30032196,3,Baja California Sur,"003",La Paz,"2196",Los Angelitos (Palo Verde),"6","5",*,*,*,*,*,"2","30032196","6",1528,Point ZM,30032196,3,Baja California Sur,3,La Paz,2196,Los Angelitos (Palo Verde),6,5,0,0,0,0,0,2,30032196,6,Rancho,2,,41,24.062421389,-110.262345279,./0.png
-110.293149444691,24.1114905555448,"1528",30032199,3,Baja California Sur,"003",La Paz,"2199",Los Bledales,"11","5",*,*,*,*,*,"2","30032199","11",1529,Point ZM,30032199,3,Baja California Sur,3,La Paz,2199,Los Bledales,11,5,0,0,0,0,0,2,30032199,11,Rancho,2,,41,24.1114905555,-110.293149445,./0.png
-110.956151389175,24.4952511116495,"1529",30032203,3,Baja California Sur,"003",La Paz,"2203",San Fermín de Abajo,"6","5",*,*,*,*,*,"2","30032203","6",1530,Point ZM,30032203,3,Baja California Sur,3,La Paz,2203,San Fermín de Abajo,6,5,0,0,0,0,0,2,30032203,6,Rancho,13,,21,24.4952511116,-110.956151389,./0.png
-109.938663888727,23.9309008332069,"1530",30032207,3,Baja California Sur,"003",La Paz,"2207",Grupo 3,"4","5",*,*,*,*,*,"1","30032207","4",1531,Point ZM,30032207,3,Baja California Sur,3,La Paz,2207,Grupo 3,4,5,0,0,0,0,0,1,30032207,4,Rancho,11,,41,23.9309008332,-109.938663889,./0.png
-110.090212222416,23.7543116658507,"1531",30032209,3,Baja California Sur,"003",La Paz,"2209",Los Dos Baynoros,"2","5",*,*,*,*,*,"2","30032209","2",1532,Point ZM,30032209,3,Baja California Sur,3,La Paz,2209,Los Dos Baynoros,2,5,0,0,0,0,0,2,30032209,2,Rancho,14,,34,23.7543116659,-110.090212222,./0.png
-110.158872222175,23.7803208337395,"1532",30032211,3,Baja California Sur,"003",La Paz,"2211",La Piedrita,"7","5","3","4","0","6","1","4","30032211","7",1533,Point ZM,30032211,3,Baja California Sur,3,La Paz,2211,La Piedrita,7,5,3,4,0,6,1,4,30032211,7,Rancho,14,,34,23.7803208337,-110.158872222,./0.png
-110.314760278464,23.8003983333165,"1533",30032213,3,Baja California Sur,"003",La Paz,"2213",Rancho Camacho,"1","5",*,*,*,*,*,"1","30032213","1",1534,Point ZM,30032213,3,Baja California Sur,3,La Paz,2213,Rancho Camacho,1,5,0,0,0,0,0,1,30032213,1,Rancho,2,,29,23.8003983333,-110.314760278,./0.png
-110.15547444409,23.7909366667939,"1534",30032214,3,Baja California Sur,"003",La Paz,"2214",San Luisito,"4","5",*,*,*,*,*,"1","30032214","4",1535,Point ZM,30032214,3,Baja California Sur,3,La Paz,2214,San Luisito,4,5,0,0,0,0,0,1,30032214,4,Rancho,14,,34,23.7909366668,-110.155474444,./0.png
-110.149371667169,23.3685188892354,"1535",30032218,3,Baja California Sur,"003",La Paz,"2218",San Carlos Tercero,"7","5",*,*,*,*,*,"2","30032218","7",1536,Point ZM,30032218,3,Baja California Sur,3,La Paz,2218,San Carlos Tercero,7,5,0,0,0,0,0,2,30032218,7,Rancho,13,,32,23.3685188892,-110.149371667,./0.png
-110.154911944231,23.3630386113428,"1536",30032220,3,Baja California Sur,"003",La Paz,"2220",San Carlos,"4","5",*,*,*,*,*,"3","30032220","4",1537,Point ZM,30032220,3,Baja California Sur,3,La Paz,2220,San Carlos,4,5,0,0,0,0,0,3,30032220,4,Rancho,13,,32,23.3630386113,-110.154911944,./0.png
-110.290800555801,23.8172397223354,"1537",30032221,3,Baja California Sur,"003",La Paz,"2221",Guadalupe y Mangle,"1","5",*,*,*,*,*,"1","30032221","1",1538,Point ZM,30032221,3,Baja California Sur,3,La Paz,2221,Guadalupe y Mangle,1,5,0,0,0,0,0,1,30032221,1,Rancho,2,,29,23.8172397223,-110.290800556,./0.png
-110.155449999618,23.3662402778666,"1538",30032222,3,Baja California Sur,"003",La Paz,"2222",Santa Rosa de los Pinos,"6","5",*,*,*,*,*,"1","30032222","6",1539,Point ZM,30032222,3,Baja California Sur,3,La Paz,2222,Santa Rosa de los Pinos,6,5,0,0,0,0,0,1,30032222,6,Rancho,13,,32,23.3662402779,-110.15545,./0.png
-110.385405278031,24.0738633339258,"1539",30032224,3,Baja California Sur,"003",La Paz,"2224",San Diego,"1","5",*,*,*,*,*,"1","30032224","1",1540,Point ZM,30032224,3,Baja California Sur,3,La Paz,2224,San Diego,1,5,0,0,0,0,0,1,30032224,1,Rancho,2,,41,24.0738633339,-110.385405278,./0.png
-110.098908610844,23.7466086109987,"1540",30032225,3,Baja California Sur,"003",La Paz,"2225",El Winolito,"2","5",*,*,*,*,*,"1","30032225","2",1541,Point ZM,30032225,3,Baja California Sur,3,La Paz,2225,El Winolito,2,5,0,0,0,0,0,1,30032225,2,Rancho,14,,34,23.746608611,-110.098908611,./0.png
-110.222212500007,23.9684502778581,"1541",30032229,3,Baja California Sur,"003",La Paz,"2229",Los Tres Hermanos,"3","5",*,*,*,*,*,"1","30032229","3",1542,Point ZM,30032229,3,Baja California Sur,3,La Paz,2229,Los Tres Hermanos,3,5,0,0,0,0,0,1,30032229,3,Rancho,2,,41,23.9684502779,-110.2222125,./0.png
-110.580772500151,24.8531027778709,"1542",30032233,3,Baja California Sur,"003",La Paz,"2233",El Pardito,"13","5","3","10","1","10","2","7","30032233","13",1543,Point ZM,30032233,3,Baja California Sur,3,La Paz,2233,El Pardito,13,5,3,10,1,10,2,7,30032233,13,Rancho,2,,0,24.8531027779,-110.5807725,./0.png
-110.015377222081,23.6990280562998,"1543",30032238,3,Baja California Sur,"003",La Paz,"2238",El Aeropuerto,"4","5",*,*,*,*,*,"1","30032238","4",1544,Point ZM,30032238,3,Baja California Sur,3,La Paz,2238,El Aeropuerto,4,5,0,0,0,0,0,1,30032238,4,Rancho,14,,34,23.6990280563,-110.015377222,./0.png
-110.048824444293,23.6536033330275,"1544",30032240,3,Baja California Sur,"003",La Paz,"2240",El Agua Escondida,"2","5",*,*,*,*,*,"2","30032240","2",1545,Point ZM,30032240,3,Baja California Sur,3,La Paz,2240,El Agua Escondida,2,5,0,0,0,0,0,2,30032240,2,Rancho,14,,35,23.653603333,-110.048824444,./0.png
-111.186201666574,24.7849394440001,"1545",30032244,3,Baja California Sur,"003",La Paz,"2244",Los Arados,"11","5",*,*,*,*,*,"2","30032244","11",1546,Point ZM,30032244,3,Baja California Sur,3,La Paz,2244,Los Arados,11,5,0,0,0,0,0,2,30032244,11,Rancho,13,,23,24.784939444,-111.186201667,./0.png
-110.651007500596,24.1987102780569,"1546",30032247,3,Baja California Sur,"003",La Paz,"2247",La Bajada del León,"2","5",*,*,*,*,*,"1","30032247","2",1547,Point ZM,30032247,3,Baja California Sur,3,La Paz,2247,La Bajada del León,2,5,0,0,0,0,0,1,30032247,2,Rancho,2,,41,24.1987102781,-110.651007501,./0.png
-109.977566666468,23.7519772227707,"1547",30032248,3,Baja California Sur,"003",La Paz,"2248",La Ballena,"6","5",*,*,*,*,*,"1","30032248","6",1548,Point ZM,30032248,3,Baja California Sur,3,La Paz,2248,La Ballena,6,5,0,0,0,0,0,1,30032248,6,Rancho,14,,34,23.7519772228,-109.977566666,./0.png
-111.238341667134,24.2749005549167,"1548",30032249,3,Baja California Sur,"003",La Paz,"2249",El Bateque,"4","5",*,*,*,*,*,"1","30032249","4",1549,Point ZM,30032249,3,Baja California Sur,3,La Paz,2249,El Bateque,4,5,0,0,0,0,0,1,30032249,4,Rancho,13,,22,24.2749005549,-111.238341667,./0.png
-110.223403610688,23.6620952785743,"1549",30032253,3,Baja California Sur,"003",La Paz,"2253",Las Bugambilias,"3","5",*,*,*,*,*,"1","30032253","3",1550,Point ZM,30032253,3,Baja California Sur,3,La Paz,2253,Las Bugambilias,3,5,0,0,0,0,0,1,30032253,3,Rancho,14,,29,23.6620952786,-110.223403611,./0.png
-109.943212500456,23.9598775003463,"1550",30032256,3,Baja California Sur,"003",La Paz,"2256",Callejón 3 Palmas,"2","5",*,*,*,*,*,"1","30032256","2",1551,Point ZM,30032256,3,Baja California Sur,3,La Paz,2256,Callejón 3 Palmas,2,5,0,0,0,0,0,1,30032256,2,Rancho,11,,41,23.9598775003,-109.9432125,./0.png
-110.105094721644,23.7936047223801,"1551",30032260,3,Baja California Sur,"003",La Paz,"2260",El Triunfito,"1","5",*,*,*,*,*,"1","30032260","1",1552,Point ZM,30032260,3,Baja California Sur,3,La Paz,2260,El Triunfito,1,5,0,0,0,0,0,1,30032260,1,Rancho,14,,34,23.7936047224,-110.105094722,./0.png
-110.165543332858,23.320248889075,"1552",30032261,3,Baja California Sur,"003",La Paz,"2261",Tortuga del Sol,"11","5","4","7","1","7","3","11","30032261","11",1553,Point ZM,30032261,3,Baja California Sur,3,La Paz,2261,Tortuga del Sol,11,5,4,7,1,7,3,11,30032261,11,Rancho,13,,32,23.3202488891,-110.165543333,./0.png
-110.301073055577,23.8039561115853,"1553",30032265,3,Baja California Sur,"003",La Paz,"2265",El Carmen,"37","4","11","26","5","32","0","20","30032265","37",1554,Point ZM,30032265,3,Baja California Sur,3,La Paz,2265,El Carmen,37,4,11,26,5,32,0,20,30032265,37,Comunidad,2,,29,23.8039561116,-110.301073056,./1.png
-110.235691388647,24.2637719446196,"1554",30032269,3,Baja California Sur,"003",La Paz,"2269",Cañada la Leña,"6","5",*,*,*,*,*,"1","30032269","6",1555,Point ZM,30032269,3,Baja California Sur,3,La Paz,2269,Cañada la Leña,6,5,0,0,0,0,0,1,30032269,6,Rancho,2,,41,24.2637719446,-110.235691389,./0.png
-110.282980556707,24.0981211116999,"1555",30032270,3,Baja California Sur,"003",La Paz,"2270",Campestre el Mezquitito,"61","4","31","30","7","47","7","49","30032270","61",1556,Point ZM,30032270,3,Baja California Sur,3,La Paz,2270,Campestre el Mezquitito,61,4,31,30,7,47,7,49,30032270,61,Comunidad,2,,41,24.0981211117,-110.282980557,./1.png
-110.028273332948,23.2263950000293,"1556",30032274,3,Baja California Sur,"003",La Paz,"2274",El Choyal,"1","5",*,*,*,*,*,"1","30032274","1",1557,Point ZM,30032274,3,Baja California Sur,3,La Paz,2274,El Choyal,1,5,0,0,0,0,0,1,30032274,1,Rancho,13,,38,23.226395,-110.028273333,./0.png
-110.246949443762,23.8167955552707,"1557",30032277,3,Baja California Sur,"003",La Paz,"2277",El Carrizal [Club Campestre],"1","5",*,*,*,*,*,"1","30032277","1",1558,Point ZM,30032277,3,Baja California Sur,3,La Paz,2277,El Carrizal [Club Campestre],1,5,0,0,0,0,0,1,30032277,1,Rancho,2,,29,23.8167955553,-110.246949444,./0.png
-110.152918889195,23.2516949994248,"1558",30032281,3,Baja California Sur,"003",La Paz,"2281",La Cuesta,"2","5",*,*,*,*,*,"2","30032281","2",1559,Point ZM,30032281,3,Baja California Sur,3,La Paz,2281,La Cuesta,2,5,0,0,0,0,0,2,30032281,2,Rancho,13,,45,23.2516949994,-110.152918889,./0.png
-109.941727778214,23.9411108327987,"1559",30032287,3,Baja California Sur,"003",La Paz,"2287",Ejido San Vicente Grupo 8-A,"1","5",*,*,*,*,*,"4","30032287","1",1560,Point ZM,30032287,3,Baja California Sur,3,La Paz,2287,Ejido San Vicente Grupo 8-A,1,5,0,0,0,0,0,4,30032287,1,Rancho,11,,41,23.9411108328,-109.941727778,./0.png
-109.951308333313,23.9453969441138,"1560",30032288,3,Baja California Sur,"003",La Paz,"2288",Tres Palmas (Ejido San Vicente),"24","4","13","11","7","17","0","6","30032288","24",1561,Point ZM,30032288,3,Baja California Sur,3,La Paz,2288,Tres Palmas (Ejido San Vicente),24,4,13,11,7,17,0,6,30032288,24,Comunidad,11,,41,23.9453969441,-109.951308333,./1.png
-110.37877194427,24.0845372227147,"1561",30032291,3,Baja California Sur,"003",La Paz,"2291",La Barca,"2","5",*,*,*,*,*,"1","30032291","2",1562,Point ZM,30032291,3,Baja California Sur,3,La Paz,2291,La Barca,2,5,0,0,0,0,0,1,30032291,2,Rancho,2,,41,24.0845372227,-110.378771944,./0.png
-109.944142221386,23.9509155556085,"1562",30032296,3,Baja California Sur,"003",La Paz,"2296",El Guamúchil,"5","5",*,*,*,*,*,"1","30032296","5",1563,Point ZM,30032296,3,Baja California Sur,3,La Paz,2296,El Guamúchil,5,5,0,0,0,0,0,1,30032296,5,Rancho,11,,41,23.9509155556,-109.944142221,./0.png
-110.261559443913,23.6417872225024,"1563",30032299,3,Baja California Sur,"003",La Paz,"2299",Los Hermanos Ford,"3","5",*,*,*,*,*,"1","30032299","3",1564,Point ZM,30032299,3,Baja California Sur,3,La Paz,2299,Los Hermanos Ford,3,5,0,0,0,0,0,1,30032299,3,Rancho,13,,29,23.6417872225,-110.261559444,./0.png
-110.023036111227,23.5076577783838,"1564",30032301,3,Baja California Sur,"003",La Paz,"2301",La Rueda,"2","5",*,*,*,*,*,"1","30032301","2",1565,Point ZM,30032301,3,Baja California Sur,3,La Paz,2301,La Rueda,2,5,0,0,0,0,0,1,30032301,2,Rancho,14,,35,23.5076577784,-110.023036111,./0.png
-110.287049166985,23.5255138886551,"1565",30032306,3,Baja California Sur,"003",La Paz,"2306",Los Jiménez,"7","5","4","3","1","5","1","3","30032306","7",1566,Point ZM,30032306,3,Baja California Sur,3,La Paz,2306,Los Jiménez,7,5,4,3,1,5,1,3,30032306,7,Rancho,13,,32,23.5255138887,-110.287049167,./0.png
-110.237368332882,24.0909530554392,"1566",30032307,3,Baja California Sur,"003",La Paz,"2307",El Nueve,"1","5",*,*,*,*,*,"1","30032307","1",1567,Point ZM,30032307,3,Baja California Sur,3,La Paz,2307,El Nueve,1,5,0,0,0,0,0,1,30032307,1,Rancho,2,,41,24.0909530554,-110.237368333,./0.png
-110.083755555974,23.9752650003795,"1567",30032310,3,Baja California Sur,"003",La Paz,"2310",La Matancita,"17","5","7","10","4","12","1","8","30032310","17",1568,Point ZM,30032310,3,Baja California Sur,3,La Paz,2310,La Matancita,17,5,7,10,4,12,1,8,30032310,17,Rancho,2,,41,23.9752650004,-110.083755556,./0.png
-109.945049721867,23.9682211108156,"1568",30032313,3,Baja California Sur,"003",La Paz,"2313",El Milagro,"5","5","2","3","0","5","0","3","30032313","5",1569,Point ZM,30032313,3,Baja California Sur,3,La Paz,2313,El Milagro,5,5,2,3,0,5,0,3,30032313,5,Rancho,11,,41,23.9682211108,-109.945049722,./0.png
-110.269643889554,23.6370977778402,"1569",30032317,3,Baja California Sur,"003",La Paz,"2317",El Alteño,"8","5",*,*,*,*,*,"2","30032317","8",1570,Point ZM,30032317,3,Baja California Sur,3,La Paz,2317,El Alteño,8,5,0,0,0,0,0,2,30032317,8,Rancho,13,,29,23.6370977778,-110.26964389,./0.png
-111.159405000141,24.7828788885499,"1570",30032319,3,Baja California Sur,"003",La Paz,"2319",Las Palmitas,"4","5",*,*,*,*,*,"1","30032319","4",1571,Point ZM,30032319,3,Baja California Sur,3,La Paz,2319,Las Palmitas,4,5,0,0,0,0,0,1,30032319,4,Rancho,13,,23,24.7828788885,-111.159405,./0.png
-110.232670556001,23.6199452773527,"1571",30032322,3,Baja California Sur,"003",La Paz,"2322",Palo Verde,"2","5",*,*,*,*,*,"1","30032322","2",1572,Point ZM,30032322,3,Baja California Sur,3,La Paz,2322,Palo Verde,2,5,0,0,0,0,0,1,30032322,2,Rancho,13,,29,23.6199452774,-110.232670556,./0.png
-110.016042222171,23.2491177771638,"1572",30032324,3,Baja California Sur,"003",La Paz,"2324",Piedras Moras,"1","5",*,*,*,*,*,"1","30032324","1",1573,Point ZM,30032324,3,Baja California Sur,3,La Paz,2324,Piedras Moras,1,5,0,0,0,0,0,1,30032324,1,Rancho,13,,38,23.2491177772,-110.016042222,./0.png
-111.421094721244,24.6278983336412,"1573",30032332,3,Baja California Sur,"003",La Paz,"2332",Los Pocitos,"3","5",*,*,*,*,*,"3","30032332","3",1574,Point ZM,30032332,3,Baja California Sur,3,La Paz,2332,Los Pocitos,3,5,0,0,0,0,0,3,30032332,3,Rancho,13,,23,24.6278983336,-111.421094721,./0.png
-110.279556666807,23.6341255553501,"1574",30032333,3,Baja California Sur,"003",La Paz,"2333",La Ponderosa,"3","5",*,*,*,*,*,"1","30032333","3",1575,Point ZM,30032333,3,Baja California Sur,3,La Paz,2333,La Ponderosa,3,5,0,0,0,0,0,1,30032333,3,Rancho,13,,29,23.6341255554,-110.279556667,./0.png
-110.138178611454,23.1938163889152,"1575",30032339,3,Baja California Sur,"003",La Paz,"2339",Punta Pelícanos,"2","5",*,*,*,*,*,"3","30032339","2",1576,Point ZM,30032339,3,Baja California Sur,3,La Paz,2339,Punta Pelícanos,2,5,0,0,0,0,0,3,30032339,2,Rancho,13,,38,23.1938163889,-110.138178611,./0.png
